id,created_at,source,favorite_count,retweet_count,text
1316224198688333827,2020-10-14 03:47:57+00:00,Twitter for iPhone,42206,7423,Vote for Trump. Save your 2nd Amendment! https://t.co/QYt5K7oYws
1316223056579301377,2020-10-14 03:43:25+00:00,Twitter for iPhone,29792,5625,"Virginia, VOTE for President Trump and save your under siege 2nd Amendment. https://t.co/V0AGM7gLaL"
1316221805133279232,2020-10-14 03:38:27+00:00,Twitter for iPhone,37193,9916,https://t.co/75J7mUX0Iy
1316214253527986178,2020-10-14 03:08:26+00:00,Twitter for iPhone,70151,12613,I will never let you down! #MAGA https://t.co/22qkatrJb2
1316194625405751296,2020-10-14 01:50:27+00:00,Twitter for iPhone,498849,86276,https://t.co/wJN4zv0y8O
1316188335862247424,2020-10-14 01:25:27+00:00,Twitter for iPhone,52890,10899,"For years you had a President who apologized for America – now you have a President who is standing up for America, and standing up for Pennsylvania. So get your friends, get your family, get your neighbors, and GET OUT AND VOTE! https://t.co/gsFSgh2KPc https://t.co/xfZtBixRkk"
1316187932961587200,2020-10-14 01:23:51+00:00,Twitter for iPhone,37907,7546,"Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning power to YOU, the American People! #MAGA https://t.co/rn69eJJAPV"
1316186724897157121,2020-10-14 01:19:03+00:00,Twitter for iPhone,46360,9054,"This election is a simple choice: If Biden Wins, China Wins. When WE Win, YOU WIN, Pennsylvania WINS, and America WINS! https://t.co/dgx92ZxsBO"
1316186695579004929,2020-10-14 01:18:56+00:00,Twitter for iPhone,26213,5261,"One of the most important issues for Pennsylvania is the survival of your fracking industry. Joe Biden has repeatedly pledged to abolish fracking. When asked about fracking, Biden said he would “make sure it’s ELIMINATED!” With me, you’re going to FRACK! https://t.co/tHt7Chh4jB"
1316183611809300480,2020-10-14 01:06:41+00:00,Twitter for iPhone,52676,8318,"Thank you Johnstown, Pennsylvania! https://t.co/mdHfNODJCT"
1316181929440366592,2020-10-14 01:00:00+00:00,Twitter for iPhone,29447,7218,You mean only Democrats are allowed to do this? But haven’t the Dems been doing this for years? See you in court. Fight hard Republicans! https://t.co/vaToeGB2ze
1316157905914089472,2020-10-13 23:24:32+00:00,Twitter for iPhone,48454,7054,"Watch @OANN, @newsmax, @cspan. Just arrived in Pennsylvania. Enjoy!"
1316147082801995776,2020-10-13 22:41:32+00:00,Twitter for iPhone,88437,9773,"Getting ready to land in Johnstown, Pennsylvania. Big crowd. See you soon!!!"
1316146752685174784,2020-10-13 22:40:13+00:00,Twitter for iPhone,103118,15570,Totally Negative China Virus Reports. Hit it early and hard. Fake News is devastated. They are very bad (and sick!) people!
1316135799658876929,2020-10-13 21:56:41+00:00,Twitter for iPhone,44344,7083,"....protecting people with Pre-existing conditions. He has done nothing on Healthcare, cost or otherwise, or virtually anything else. An empty suit!!!"
1316135797502996481,2020-10-13 21:56:41+00:00,Twitter for iPhone,66977,12603,"How dare failed Presidential Candidate (1% and falling!) @CoryBooker make false charges and statements about me in addressing Judge Barrett. Illegally, never even lived in Newark when he was Mayor. Guy is a total loser! I want better Healthcare for far less money, always....."
1316075346127663105,2020-10-13 17:56:28+00:00,Twitter for iPhone,34253,6493,Early voting is underway in the Great States of GEORGIA and TEXAS. Find out where to early vote by clicking below! #MAGA https://t.co/gsFSghkmdM
1316058353697726465,2020-10-13 16:48:57+00:00,Twitter for iPhone,47546,8743,Happy 245th Birthday to our GREAT @USNavy! #Navy245 https://t.co/EEGIwCh0wD
1316057013592481794,2020-10-13 16:43:37+00:00,Twitter for iPhone,25434,5818,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz"
1316056550113456131,2020-10-13 16:41:47+00:00,Twitter for iPhone,20326,4412,"Join me Friday (10/16) evening at 7:00pmE in Macon, Georgia at the Middle Georgia Regional Airport! #MAGA https://t.co/rZbqKTueVg"
1316055329751339008,2020-10-13 16:36:56+00:00,Twitter for iPhone,20033,4225,"Join me Friday (10/16) in Ocala, Florida at the Ocala International Airport at 4:00pmE! #MAGA https://t.co/ZVRMGBCE1c"
1316054678870863878,2020-10-13 16:34:21+00:00,Twitter for iPhone,18646,3900,"Join me on Thursday afternoon (1:00pmE) in Greenville, North Carolina at the Pitt-Greenville Airport! #MAGA https://t.co/owg9pSXWJz"
1316053824193339403,2020-10-13 16:30:57+00:00,Twitter for iPhone,22814,4631,"Join me tomorrow tonight (Wednesday) in Iowa, at the Des Moines International Airport! https://t.co/92lmaoNdTo"
1316053182775275521,2020-10-13 16:28:24+00:00,Twitter for iPhone,23257,4854,"Join me tonight at 7:00pmE in Johnstown, Pennsylvania at the John Murtha Johnstown-Cambria County Airport! #MAGA https://t.co/8o9QHHDn1h"
1316032083219935236,2020-10-13 15:04:33+00:00,Twitter for iPhone,28825,9690,This is happening all over the U.S. Rigged Election??? https://t.co/MG0d9xUH1Z
1316031426618327040,2020-10-13 15:01:57+00:00,Twitter for iPhone,212347,26431,STIMULUS! Go big or go home!!!
1316011746973286400,2020-10-13 13:43:45+00:00,Twitter for iPhone,73352,12675,“The Radical Left is trying hard to undermine the Christopher Columbus legacy. A great Italian opened new chapter in history of humanity by discovering the Americas”.  @OANN  Not on my watch!
1315988404694396929,2020-10-13 12:11:00+00:00,Twitter for iPhone,32147,7368,"Actually, Tony’s pitching arm is far more accurate than his prognostications. “No problem, no masks”. WHO no longer likes Lockdowns - just came out against. Trump was right. We saved 2,000,000 USA lives!!! https://t.co/YyLyCsbZ7a"
1315985954767802369,2020-10-13 12:01:16+00:00,Twitter for iPhone,41696,6255,"We love the people of Lake Charles, Louisiana. You’ve been hit hard , and often, but your Federal Government is there to help. It will all work out, and FAST!!! @fema @USArmy"
1315983317620215808,2020-10-13 11:50:47+00:00,Twitter for iPhone,138513,24063,"Republicans will be providing far better Healthcare than the Democrats, at a far lower cost...And will always protect people with Pre-existing conditions!!!!"
1315982627933949954,2020-10-13 11:48:02+00:00,Twitter for iPhone,44787,8137,GOP raises over 1 Billion Dollars through @WINRED since recent founding. November 3rd. The most important Election in the History of our Country!!!
1315981668784709632,2020-10-13 11:44:14+00:00,Twitter for iPhone,41782,9889,"California hired a pure Sleepy Joe Democrat firm to count and “harvest” votes. No way Republicans get a fair shake. Lawyers, get started!!! @GOPLeader  California is in big trouble. Vote Trump and watch the greatest comeback of them all!!! Also, New York and Illinois - go for it!"
1315979849916461056,2020-10-13 11:37:00+00:00,Twitter for iPhone,39857,7988,"Congratulations Dan. You, Breitbart and others have decimated the business at Drudge. It’s gone the way of the @NBA, ratings down 70%. People want the TRUTH! Drudge Report sold out, suffered a massive “nervous breakdown”. Happening @FoxNews also??? https://t.co/Zr07XdHtNx"
1315973257066151936,2020-10-13 11:10:48+00:00,Twitter for iPhone,33920,8316,Thank you Greg. You got their Hoax right from the beginning! https://t.co/3ql3nADDD9
1315970782577782784,2020-10-13 11:00:58+00:00,Twitter for iPhone,31075,5532,"Thank you, so nice! https://t.co/7GlapStrEB"
1315969227459883009,2020-10-13 10:54:48+00:00,Twitter for iPhone,31348,4560,Always safe Katie! https://t.co/K5ALgSYUxJ
1315968499370668032,2020-10-13 10:51:54+00:00,Twitter for iPhone,16967,3082,"Matt is great. Strong on Military, Vets and our great 2nd Amendment. Has my Complete and Total Endorsement!!! https://t.co/brrR1zOXay"
1315967223471566848,2020-10-13 10:46:50+00:00,Twitter for iPhone,62442,11189,Wow. Our future V.P. So cool! https://t.co/l7lp69ZsYl
1315963358840057856,2020-10-13 10:31:28+00:00,Twitter for iPhone,40755,5207,No thanks! https://t.co/wEyrvoKWr1
1315962975807852545,2020-10-13 10:29:57+00:00,Twitter for iPhone,16589,3285,"Scam! He worked for Sleepy Joe, but never admitted this rather major fact! https://t.co/aLePpjDi0Y"
1315962397509722113,2020-10-13 10:27:39+00:00,Twitter for iPhone,19995,3024,Thank you!!! https://t.co/1H2Fyp8xs8
1315961891521470467,2020-10-13 10:25:38+00:00,Twitter for iPhone,17867,3297,Far too many. His own Chief of Staff said they had “no idea what they were doing”. https://t.co/hdRbR930fR
1315956979786043392,2020-10-13 10:06:07+00:00,Twitter for iPhone,15328,2399,Thank you! https://t.co/6MRdXZ74AQ
1315956703796625409,2020-10-13 10:05:02+00:00,Twitter for iPhone,19062,4137,"He must create a list, like I did! Always considered most important Presidential decision. Voter’s entitled to know!!!! https://t.co/yLaLTcOyPy"
1315955387162656768,2020-10-13 09:59:48+00:00,Twitter for iPhone,18758,4003,"Mitt can’t be thrilled about this! Joe also said yesterday he’s running for the U.S. Senate (again) and totally forgot where he was (wrong State!). Joe has never been a nice or kind guy, so it’s easier to find this obvious &amp; rapidly getting worse “dementia” unacceptable for USA! https://t.co/QIpH7RDfAV"
1315871590685564930,2020-10-13 04:26:49+00:00,Twitter for iPhone,38427,5828,"....Much of the money we have spent is on our ground game, said to be the best ever put together. I’ll let you know how good it is on November 3rd. Very expensive to do, but opportunity could be BIG! I will spend additional money if we are not spending enough!"
1315871589129498625,2020-10-13 04:26:49+00:00,Twitter for iPhone,76680,13346,"I keep reading Fake News stories that my campaign is running low on money. Not true, &amp; if it were so, I would put up money myself. The fact is that we have much more money than we had 4 years ago, where we spent much less money than Crooked Hillary, and still easily won, 306-223!"
1315868183459508226,2020-10-13 04:13:17+00:00,Twitter for iPhone,94133,14290,"Great Florida Rally tonight. Big crowd, lot of enthusiasm (you win races with enthusiasm). Just got back. Tomorrow night it’s off to Pennsylvania and another BIG crowd. We are winning. Economy is starting to boom. Good timing!!!"
1315836801354027008,2020-10-13 02:08:35+00:00,Twitter for iPhone,39344,7361,WH Physician: Donald Trump Now Testing Negative for Coronavirus https://t.co/OR5PL893UO via @BreitbartNews
1315835556081868801,2020-10-13 02:03:38+00:00,Twitter for iPhone,29007,7474,https://t.co/TNBaLBfHwZ
1315835095148908545,2020-10-13 02:01:48+00:00,Twitter for iPhone,24675,4879,Charles Hurt: The Democrats Have Wanted to Destroy the Court for Decades https://t.co/C9KjZnYNg6 via @BreitbartNews VOTE TRUMP!
1315833544581799936,2020-10-13 01:55:38+00:00,Twitter for iPhone,27523,8875,"READ: Left-wing Radicals Post Online Guide to ‘Disrupting‘ the Country if Election is Close https://t.co/cBqmI2Fudi via @BreitbartNews. They know it is over for them. Law &amp; Order will prevail, strong version!"
1315814006599237632,2020-10-13 00:38:00+00:00,Twitter for iPhone,45219,9627,"FLORIDA! Send in your absentee ballot if you have requested one. In-person Early Voting begins next week—so get your friends, get your family, get your neighbors, and GET OUT AND VOTE! Need more information? Go to https://t.co/gsFSgh2KPc! #MAGA https://t.co/WjjYSjZKKS"
1315811428146634755,2020-10-13 00:27:45+00:00,Twitter for iPhone,36550,7402,"I did more in 47 months than Biden did in 47 years. Now, he is pushing the most far-left agenda ever put forward by a presidential nominee...
https://t.co/ON0iRBfFS2"
1315810865216581632,2020-10-13 00:25:31+00:00,Twitter for iPhone,26197,5979,"Biden refuses to answer questions on packing the Supreme Court. He says voters “don’t deserve” to know. If they win, Dems will pack the #SCOTUS w/ radical left justices who will shred the #2A, empower violent mobs, and shield deadly criminals &amp; terrorists. https://t.co/alVSZUDc73"
1315809747677843456,2020-10-13 00:21:05+00:00,Twitter for iPhone,25445,5987,"Joe Biden’s agenda would be a catastrophe for Florida Seniors. For years, Biden tried to cut Social Security and Medicare. Now Biden is pledging mass amnesty and federal healthcare for illegal aliens—decimating Medicare and destroying Social Security...https://t.co/GgHP0NvpEe"
1315808215435636737,2020-10-13 00:14:59+00:00,Twitter for iPhone,49613,9977,"It was great to be back in my home state of FLORIDA to make my official return to the campaign trail. I am energized by your prayers, humbled by your support, and absolutely determined to finish what we started and Make America Greater than Ever Before! https://t.co/XrQG0KPdUo"
1315807738153193472,2020-10-13 00:13:05+00:00,Twitter for iPhone,27480,5432,https://t.co/uMa2jU8inP
1315782471783383040,2020-10-12 22:32:41+00:00,Twitter for iPhone,42997,6154,"Getting ready to land in Florida. BIG CROWD! Live on various networks: @OANN, @cspan, @newsmax and others!!!"
1315781835515817984,2020-10-12 22:30:10+00:00,Twitter for iPhone,53817,9093,".@FoxNews allows more negative ads on me than practically all of the other networks combined. Not like the old days, but we will win even bigger than 2016. Roger Ailes was the GREATEST!"
1315779944002199552,2020-10-12 22:22:39+00:00,Twitter for iPhone,99224,18766,"“I’m running as a proud Democrat, for the Senate”. Sleepy Joe Biden today. It’s only going to get worse. It is not sustainable for our County - China will own us!!!!"
1315778779097100289,2020-10-12 22:18:01+00:00,Twitter for iPhone,69889,12726,"Biden losing big in Florida. Only Fake Polls show otherwise! Bad for Healthcare. Thinks he’s running for the Senate. Forgot Mitt Romney’s name, and where he was!"
1315775454557532160,2020-10-12 22:04:48+00:00,Twitter for iPhone,38241,6313,Happy National Farmers Day! https://t.co/2Q8dbu5UyO
1315769883318124544,2020-10-12 21:42:40+00:00,Twitter for iPhone,165005,44171,"The World Health Organization just admitted that I was right. Lockdowns are killing countries all over the world. The cure cannot be worse than the problem itself. Open up your states, Democrat governors. Open up New York. A long battle, but they finally did the right thing!"
1315762862640439296,2020-10-12 21:14:46+00:00,Twitter for iPhone,72015,10959,Republicans should be strongly focused on completing a wonderful stimulus package for the American People!
1315761931303624704,2020-10-12 21:11:04+00:00,Twitter for iPhone,144021,18966,"What’s going on, almost nobody is showing up for Sleepy Joe rallies!"
1315761783177576450,2020-10-12 21:10:29+00:00,Twitter for iPhone,114671,25473,"Sleepy Joe Biden had a particularly bad day today. He couldn’t remember the name of Mitt Romney, said again he was running for the U.S. Senate, and forgot what State he was in. If I did any of this, it would be disqualifying. With him, he’s just Sleepy Joe!"
1315752374137479174,2020-10-12 20:33:06+00:00,Twitter for iPhone,30397,6328,"He should sue the women, and all of those who illegally worked with them, for false and disgusting accusations!!! https://t.co/ocdEeIFxeF"
1315750286250704896,2020-10-12 20:24:48+00:00,Twitter for iPhone,26770,7337,Cuomo Dodges on Whether Sending COVID Patients into Nursing Homes Was a Mistake https://t.co/okkpcFyO3n via @BreitbartNews. He really blew it. Could have put people in Convention Center or Hospital Ship. Didn’t have a clue!!!
1315749690428796928,2020-10-12 20:22:26+00:00,Twitter for iPhone,35699,7516,https://t.co/ZHDJevNtrd https://t.co/Elask8e0XS
1315748228462243848,2020-10-12 20:16:37+00:00,Twitter for iPhone,112542,11951,Leaving now for Florida Rally. Big crowds!
1315747649681870849,2020-10-12 20:14:19+00:00,Twitter for iPhone,36353,6817,"Viewership for NBA Finals Finale Crash Nearly 70%, Beaten by Random Sunday Night Football Game https://t.co/RaDVRSE4ww via @BreitbartNews Maybe they were watching in China, but I doubt it. Zero interest!"
1315746176021528577,2020-10-12 20:08:28+00:00,Twitter for iPhone,29960,6441,"Joe Biden has let the Unions down — always has, always will! https://t.co/XIEd0dSEvA"
1315744432042528769,2020-10-12 20:01:32+00:00,Twitter for iPhone,48066,11328,"307,000 Veterans Died waiting for Healthcare at the V.A. During Sleepy Joe Biden’s Watch. 800,000 Records Stalled! A complete and total disaster."
1315742009760657408,2020-10-12 19:51:55+00:00,Twitter for iPhone,77805,10906,Heading to the Greatest Economy Of All Time!!!  VOTE
1315741721142140929,2020-10-12 19:50:46+00:00,Twitter for iPhone,85761,16399,"So Biden is coughing and hacking and playing “fingers” with his mask, all over the place, and the Fake News doesn’t want to even think about discussing it. “Journalism” has reached the all time low in history. Sadly, Lamestream knows this and doesn’t even care!"
1315735543003721729,2020-10-12 19:26:13+00:00,Twitter for iPhone,69518,12752,Almost nobody showed up to the Sleepy Joe Biden “Rally” in Ohio. The reporting and polls are a Media Con Job - Fake News. We have far more support and enthusiasm than even in 2016. November 3rd. will be a great day for America!!!  #MAGA
1315706457271267329,2020-10-12 17:30:38+00:00,Twitter for iPhone,197981,25025,HAPPY COLUMBUS DAY TO ALL!
1315697299192975362,2020-10-12 16:54:15+00:00,Twitter for iPhone,87555,13419,STOCK MARKET UP ANOTHER 300 POINTS - GREATEST LEADING INDICATOR OF THEM ALL!!! DON’T RUIN IT WITH SLEEPY JOE!!!
1315695492676890631,2020-10-12 16:47:04+00:00,Twitter for iPhone,51099,10763,The Economy is about ready to go through the roof. Stock Market ready to break ALL-TIME RECORD. 401k’s incredible. New Jobs Record. Remember all of this when you VOTE. Sleepy Joe wants to quadruple your Taxes. Depression!!! Don’t let it happen! #MAGA
1315682595766784004,2020-10-12 15:55:49+00:00,Twitter for iPhone,90711,19949,Republicans must state loudly and clearly that WE are going to provide much better Healthcare at a much lower cost. Get the word out! Will always protect pre-existing conditions!!!
1315681158752096256,2020-10-12 15:50:07+00:00,Twitter for iPhone,35296,7715,https://t.co/599e8A6ogf
1315680867919040513,2020-10-12 15:48:57+00:00,Twitter for iPhone,74505,15778,"We will have Healthcare which is FAR BETTER than ObamaCare, at a FAR LOWER COST - BIG PREMIUM REDUCTION. PEOPLE WITH PRE EXISTING CONDITIONS WILL BE PROTECTED AT AN EVEN HIGHER LEVEL THAN NOW. HIGHLY UNPOPULAR AND UNFAIR INDIVIDUAL MANDATE ALREADY TERMINATED. YOU’RE WELCOME!"
1315678436904534018,2020-10-12 15:39:18+00:00,Twitter for iPhone,70485,17330,"So Crazy to watch Senator Blumenthal of Connecticut lecture all on morals &amp; ethics when for 25 years he said he was a Great War Hero in Vietnam, and he was never even there. He lied &amp; cheated right up until the day he got caught. Thank you to those in military who turned him in!"
1315668059751931904,2020-10-12 14:58:04+00:00,Twitter for iPhone,131680,15022,STOCK MARKET UP BIG!
1315667018696273921,2020-10-12 14:53:55+00:00,Twitter for iPhone,147478,23620,"Remember, I wouldn’t be President now had Obama and Biden properly done their job. The fact is, they were TERRIBLE!!!"
1315665495383781376,2020-10-12 14:47:52+00:00,Twitter for iPhone,56983,10409,"November 3rd. will be the most exciting day in U.S. Election History, even more so than 2016. Tremendous excitement and enthusiasm, like perhaps never seen before. Nobody showing up to Sleepy Joe Rallies. Places are DEAD. Stiff!!! See you in Florida tonight."
1315659219287314433,2020-10-12 14:22:56+00:00,Twitter for iPhone,34799,10053,"Maxine Waters has long been considered “the most corrupt person in Congress”. Only habit keeps her there. Vote for Joe E. Collins lll and get this long time CROOK, Maxine Waters, out of office!!! https://t.co/NeJvqV8JXE"
1315657598235013121,2020-10-12 14:16:29+00:00,Twitter for iPhone,70620,11477,"Stock Market Up Big. Do I get no credit for this? Never even mentioned by the Fake News. A New Record for Stocks and Jobs Growth. Remember, “it’s the Economy Stupid”.  VOTE!!!"
1315654125640732672,2020-10-12 14:02:41+00:00,Twitter for iPhone,54534,11833,"Our Country cannot survive as a Socialist Nation, and that’s what the Democrats want it to be. The USA will never become a large scale version of Venezuela. All control is already being taken away from Sleepy Joe. He has Zero to say!!!"
1315652617863864320,2020-10-12 13:56:42+00:00,Twitter for iPhone,40810,8265,"The Republicans are giving the Democrats a great deal of time, which is not mandated, to make their self serving statements relative to our great new future Supreme Court Justice. Personally, I would pull back, approve, and go for STIMULUS for the people!!!"
1315633237667057666,2020-10-12 12:39:41+00:00,Twitter for iPhone,190497,26696,New York has gone to hell. Vote Trump!
1315631399446212610,2020-10-12 12:32:23+00:00,Twitter for iPhone,49491,8938,"See you in Sanford, Florida, tonight for a Big Rally. Covered Live on @OANN, @newsmax and @cspan. Enjoy!!!"
1315625603329122304,2020-10-12 12:09:21+00:00,Twitter for iPhone,28039,5390,Leading by a lot! https://t.co/U2Lz09W4Lr
1315618688612159489,2020-10-12 11:41:53+00:00,Twitter for iPhone,32543,7684,"These are Biden fools. ANTIFA RADICALS. Get them FBI, and get them now! https://t.co/RI9fH6sC1g"
1315617492606353408,2020-10-12 11:37:07+00:00,Twitter for iPhone,18534,4161,"Taking advantage of fools. Law &amp; Order! Portland, call in the Feds! https://t.co/rJl9IVxdMM"
1315616788986712065,2020-10-12 11:34:20+00:00,Twitter for iPhone,28992,6831,"Put these animals in jail, now. The Radical Left only knows how to take advantage of very dumb “leadership” fools. This is Biden! Law &amp; Order! https://t.co/w0yH3SqnrB"
1315615735612346369,2020-10-12 11:30:08+00:00,Twitter for iPhone,22991,5812,The Radical Left fools in Portland don’t want any help from real Law Enforcement which we will provide instantaneously. Vote! https://t.co/WHvhZpyqAG
1315480195990781952,2020-10-12 02:31:33+00:00,Twitter for iPhone,120561,21822,"Record 96% Approval Rating in the Republican Party. 53% Approval Rating Overall. Record 56% “Better Off Now” than 4 Years Ago (Gallup) during the Obama/Sleepy Joe Biden Administration, even as we round the turn on the China Plague. Thank you. Next year will be the BEST EVER!!!"
1315469486821122053,2020-10-12 01:49:00+00:00,Twitter for iPhone,36515,6621,The Democrats are very proud! https://t.co/f3mzdYO4fF
1315469484472307712,2020-10-12 01:48:59+00:00,Twitter for iPhone,34070,7225,It’s the only way they know! https://t.co/zVBuie6FTk
1315454491441934336,2020-10-12 00:49:25+00:00,Twitter for iPhone,59845,11780,"“56% of registered voters tell Gallup that they are better off than they were 4 years ago (under Obama/Biden), while only 32% said they were worse off.” Highest number on satisfaction yet recorded, by far. mgoodwin@nypost.com... And it will only get better!!! VOTE"
1315454466418712576,2020-10-12 00:49:19+00:00,Twitter for iPhone,52426,11477,"Turn California around. No more shutdowns, rolling blackouts, forest fires (management), or water rationing (because millions of gallons are stupidly routed out into the Pacific Ocean). VOTE TRUMP! https://t.co/KSAgyPPmGc"
1315451046609727488,2020-10-12 00:35:44+00:00,Twitter for iPhone,171649,20767,See you in FLORIDA tomorrow night. Big Rally!!!
1315417973591547906,2020-10-11 22:24:18+00:00,Twitter for iPhone,84295,17261,"The Fake News, @CNN, MSDNC, the failing @nytimes, and the rest, are working overtime spewing every lie in the book to make sure they can demean and disparage, at the highest level possible, to try and win an election for a man who is totally unqualified to be your President, S.J."
1315414353105960960,2020-10-11 22:09:55+00:00,Twitter for iPhone,37989,8834,"They are indeed Dr. Fauci’s own words. We have done a “phenomenal” job, according to certain governors. Many people agree...And now come the Vaccines &amp; Cures, long ahead of projections! https://t.co/ANqKL4eBqJ"
1315385413251596294,2020-10-11 20:14:55+00:00,Twitter for iPhone,61769,11898,https://t.co/3AnrRV7uSz
1315385359077961729,2020-10-11 20:14:42+00:00,Twitter for iPhone,30537,6041,https://t.co/gsFSghkmdM
1315341383964610562,2020-10-11 17:19:58+00:00,Twitter for iPhone,71237,14386,"Biden evades “Court Packing” question. @FoxNews  Because his puppet masters are willing to destroy the U.S. Supreme Court. Don’t let this, and so many other really bad things, happen. VOTE!"
1315340545280151552,2020-10-11 17:16:38+00:00,Twitter for iPhone,99789,18607,"People don’t remember the chaos, hatred &amp; discord that we all went through during the 8 years of Obama/Biden. St. Louis, Oakland, Baltimore, and so many other places,  were a complete &amp; total disaster. I wouldn’t be in the beautiful White House if it weren’t for Sleepy Joe, etc."
1315316071243476997,2020-10-11 15:39:23+00:00,Twitter for iPhone,0,0,"A total and complete sign off from White House Doctors yesterday. That means I can’t get it (immune), and can’t give it. Very nice to know!!!"
1315311656776409088,2020-10-11 15:21:50+00:00,Twitter for iPhone,56759,10963,"In 2016, the ABC News/Washington Post Poll was such a complete disaster that these two Fake News Organizations changed the numbers prior to the Election. Now these haters are trying the same thing, though on a lesser scale, again. Will have a bigger win than even 2016!"
1315293995128573952,2020-10-11 14:11:40+00:00,Twitter for iPhone,67971,12279,.@NateSilver538  “The Trump 2016 Victory was the most shocking political development of my lifetime.” That’s only because you got it  so wrong. This time there is far more ENTHUSIASM even than 2016. Winning many States much more easily than people understand. BIG CROWDS!!!
1315104829363105793,2020-10-11 01:39:59+00:00,Twitter for iPhone,29051,7027,https://t.co/BEzp7WEoV4
1315099628023492608,2020-10-11 01:19:19+00:00,Twitter for iPhone,59637,18959,https://t.co/HrEVCQtya1
1315096028492820481,2020-10-11 01:05:01+00:00,Twitter for iPhone,75856,17020,https://t.co/CMNUGJNgYJ
1315091623907385344,2020-10-11 00:47:31+00:00,Twitter for iPhone,23442,5379,"Oklahoma, we need @StephanieBice in Congress! She delivers for our Teachers &amp; Students, and she will always protect your #2A &amp; Energy Jobs, unlike her opponent who votes against our Oil &amp; Gas industry. Stephanie has my Complete and Total Endorsement! #OK05 https://t.co/RwhCrMFAYq"
1315091604496158720,2020-10-11 00:47:26+00:00,Twitter for iPhone,20254,4488,"Yvette Herrell (@Yvette4Congress) is a proven fighter for New Mexico! She strongly supports our Brave Law Enforcement, Life and the Second Amendment. Strong on the Border and Trade, Yvette has my Complete and Total Endorsement! #NM02 https://t.co/77hjYfVWAB"
1315091499823099909,2020-10-11 00:47:01+00:00,Twitter for iPhone,22489,5057,"We need Tiffany Shedd (@Tiffany_Shedd) in Congress to fight for the people of Arizona! She will be a tremendous ally and advocate for Arizona’s Farmers, the Second Amendment and the Border. Tiffany has my Complete and Total Endorsement! #AZ01 https://t.co/qnpbEdPz8O"
1315091474351087616,2020-10-11 00:46:55+00:00,Twitter for iPhone,18484,4158,"Dale Crafts (@DaleCraftsME) will be a tremendous Congressman for Maine! An experienced businessman, Dale knows how to Create Jobs. He loves our Vets &amp; Military and he will always defend your Second Amendment. Dale has my Complete &amp; Total Endorsement! #ME02 https://t.co/qwY6VafB57"
1315091443799789569,2020-10-11 00:46:48+00:00,Twitter for iPhone,18830,4099,"Ashley Hinson (@hinsonashley) will be a tremendous advocate for the People of Iowa! She will fight for our Military, Vets, Small Businesses &amp; our Incredible Farmers—a true supporter of our #MAGA Agenda! Ashley has my Complete and Total Endorsement! #IA01 https://t.co/CDBLsMEknS"
1315091217533882368,2020-10-11 00:45:54+00:00,Twitter for iPhone,137055,26880,"As the 1st President to formally recognize the issue of Missing &amp; Murdered Native Americans, today, I was proud to sign Savanna’s Act &amp; the Not Invisible Act. We have also provided $295 Million to support public safety &amp; crime victims. Forgotten NO MORE! #OperationLadyJustice"
1314998881126625280,2020-10-10 18:38:59+00:00,Twitter for iPhone,152763,34875,"Joe Biden is a PUPPET of CASTRO-CHAVISTAS like Crazy Bernie, AOC and Castro-lover Karen Bass. Biden is supported by socialist Gustavo Petro, a major LOSER and former M-19 guerrilla leader. Biden is weak on socialism and will betray Colombia. I stand with you!"
1314998775451201542,2020-10-10 18:38:34+00:00,Twitter for iPhone,94158,22768,"Congratulations to former President @AlvaroUribeVel, a hero, former recipient of the Presidential Medal of Freedom and an ally of our Country in the fight against CASTRO-CHAVISMO! I will always stand with our Colombian friends!"
1314764977597755392,2020-10-10 03:09:32+00:00,Twitter for iPhone,99089,19362,"I was honored to receive the first ever Presidential Endorsement from the Florida Police Chiefs Association. Thank you, I will NEVER let you down! @FloridaChiefs #LESM https://t.co/R2RauC59a5"
1314711027326562306,2020-10-09 23:35:09+00:00,Twitter for iPhone,115670,25377,Documents reveal that General Flynn was entrapped! @EveningEdit @FoxNews
1314710067699159041,2020-10-09 23:31:20+00:00,Twitter for iPhone,97324,20483,".@SteveScully, the Never Trumper next debate moderator, got caught cold. Pulled out the old, “I’ve been hacked”, line. That never works. His bosses are furious at him as he’s lost all credibility!"
1314702657215365120,2020-10-09 23:01:54+00:00,Twitter for iPhone,45096,8990,Thank you @SenatorDole. So true! https://t.co/U9fOCSJP35
1314694713052672001,2020-10-09 22:30:20+00:00,Twitter for iPhone,38910,10425,https://t.co/UGIAvC7VA3
1314673151406682117,2020-10-09 21:04:39+00:00,Twitter for iPhone,70477,14406,"Will be in Sanford, Florida on Monday for a very BIG RALLY! https://t.co/TTOlHJT8kr"
1314639360743145474,2020-10-09 18:50:23+00:00,Twitter for iPhone,37299,7568,COLORADO! Your mail ballots are being sent out beginning TODAY! Fill them out and VOTE #TrumpPence2020! https://t.co/gsFSghkmdM
1314638335055474688,2020-10-09 18:46:18+00:00,Twitter for iPhone,29042,5892,https://t.co/1IVr0JcqW6
1314638070067736576,2020-10-09 18:45:15+00:00,Twitter for iPhone,31584,6941,https://t.co/HCLj6H4so4
